Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
United States,USA,"Apr 26, 2020",5.664
United States,USA,"Apr 27, 2020",5.681
United States,USA,"Apr 28, 2020",5.69
United States,USA,"Apr 29, 2020",5.763
United States,USA,"Apr 30, 2020",5.863
United States,USA,"May 1, 2020",5.889
United States,USA,"May 2, 2020",5.895
United States,USA,"May 3, 2020",5.859
United States,USA,"May 4, 2020",5.845
United States,USA,"May 5, 2020",5.839
Upper middle income,,"Jan 19, 2020",1.376
Upper middle income,,"Jan 20, 2020",1.266
Upper middle income,,"Jan 21, 2020",1.546
Upper middle income,,"Jan 22, 2020",3.208
Upper middle income,,"Jan 23, 2020",2.711
Upper middle income,,"Jan 24, 2020",2.935
Upper middle income,,"Jan 25, 2020",3.08
Upper middle income,,"Jan 26, 2020",2.804
Upper middle income,,"Jan 27, 2020",2.906
Upper middle income,,"Jan 28, 2020",2.331
Upper middle income,,"Jan 29, 2020",2.194
Upper middle income,,"Jan 30, 2020",2.192
Upper middle income,,"Jan 31, 2020",2.188
Upper middle income,,"Feb 1, 2020",2.188
Upper middle income,,"Feb 2, 2020",2.107
Upper middle income,,"Feb 3, 2020",2.094
Upper middle income,,"Feb 4, 2020",2.08
Upper middle income,,"Feb 5, 2020",2.02
Upper middle income,,"Feb 6, 2020",2.008
Upper middle income,,"Feb 7, 2020",2.038
Upper middle income,,"Feb 8, 2020",2.085
Upper middle income,,"Feb 9, 2020",2.178
Upper middle income,,"Feb 10, 2020",2.258
Upper middle income,,"Feb 11, 2020",2.379
Upper middle income,,"Feb 12, 2020",2.488
Upper middle income,,"Feb 13, 2020",2.283
Upper middle income,,"Feb 14, 2020",2.155
Upper middle income,,"Feb 15, 2020",2.288
Upper middle income,,"Feb 16, 2020",2.428
Upper middle income,,"Feb 17, 2020",2.506
Upper middle income,,"Feb 18, 2020",2.576
Upper middle income,,"Feb 19, 2020",2.702
Upper middle income,,"Feb 20, 2020",2.84
Upper middle income,,"Feb 21, 2020",2.963
Upper middle income,,"Feb 22, 2020",3.075
Upper middle income,,"Feb 23, 2020",3.177
Upper middle income,,"Feb 24, 2020",3.366
Upper middle income,,"Feb 25, 2020",3.438
Upper middle income,,"Feb 26, 2020",3.488
Upper middle income,,"Feb 27, 2020",3.508
Upper middle income,,"Feb 28, 2020",3.553
Upper middle income,,"Feb 29, 2020",3.596
Upper middle income,,"Mar 1, 2020",3.617
Upper middle income,,"Mar 2, 2020",3.654
Upper middle income,,"Mar 3, 2020",3.679
Upper middle income,,"Mar 4, 2020",3.693
Upper middle income,,"Mar 5, 2020",3.716
Upper middle income,,"Mar 6, 2020",3.736
Upper middle income,,"Mar 7, 2020",3.728
Upper middle income,,"Mar 8, 2020",3.734
Upper middle income,,"Mar 9, 2020",3.784
Upper middle income,,"Mar 10, 2020",3.824
Upper middle income,,"Mar 11, 2020",3.868
Upper middle income,,"Mar 12, 2020",3.905
Upper middle income,,"Mar 13, 2020",3.943
Upper middle income,,"Mar 14, 2020",3.989
Upper middle income,,"Mar 15, 2020",4.035
Upper middle income,,"Mar 16, 2020",4.092
Upper middle income,,"Mar 17, 2020",4.163
Upper middle income,,"Mar 18, 2020",4.244
Upper middle income,,"Mar 19, 2020",4.32
Upper middle income,,"Mar 20, 2020",4.386
Upper middle income,,"Mar 21, 2020",4.441
Upper middle income,,"Mar 22, 2020",4.477
Upper middle income,,"Mar 23, 2020",4.506
Upper middle income,,"Mar 24, 2020",4.522
Upper middle income,,"Mar 25, 2020",4.522
Upper middle income,,"Mar 26, 2020",4.505
Upper middle income,,"Mar 27, 2020",4.485
Upper middle income,,"Mar 28, 2020",4.402
Upper middle income,,"Mar 29, 2020",4.345
Upper middle income,,"Mar 30, 2020",4.292
Upper middle income,,"Mar 31, 2020",4.249
Upper middle income,,"Apr 1, 2020",4.21
Upper middle income,,"Apr 2, 2020",4.202
Upper middle income,,"Apr 3, 2020",4.179
Upper middle income,,"Apr 4, 2020",4.177
Upper middle income,,"Apr 5, 2020",4.21
Upper middle income,,"Apr 6, 2020",4.198
Upper middle income,,"Apr 7, 2020",4.201
Upper middle income,,"Apr 8, 2020",4.196
Upper middle income,,"Apr 9, 2020",4.162
Upper middle income,,"Apr 10, 2020",4.158
Upper middle income,,"Apr 11, 2020",4.119
Upper middle income,,"Apr 12, 2020",4.091
Upper middle income,,"Apr 13, 2020",4.075
Upper middle income,,"Apr 14, 2020",4.062
Upper middle income,,"Apr 15, 2020",4.06
Upper middle income,,"Apr 16, 2020",4.047
Upper middle income,,"Apr 17, 2020",4.37
Upper middle income,,"Apr 18, 2020",4.335
Upper middle income,,"Apr 19, 2020",4.328
Upper middle income,,"Apr 20, 2020",4.275
Upper middle income,,"Apr 21, 2020",4.23
Upper middle income,,"Apr 22, 2020",4.211
Upper middle income,,"Apr 23, 2020",4.203
Upper middle income,,"Apr 24, 2020",4.224
Upper middle income,,"Apr 25, 2020",4.251
Upper middle income,,"Apr 26, 2020",4.221
Upper middle income,,"Apr 27, 2020",4.094
Upper middle income,,"Apr 28, 2020",4.108
Upper middle income,,"Apr 29, 2020",4.149
Upper middle income,,"Apr 30, 2020",4.162
Upper middle income,,"May 1, 2020",4.156
Upper middle income,,"May 2, 2020",4.154
Upper middle income,,"May 3, 2020",4.173
Upper middle income,,"May 4, 2020",4.134
Upper middle income,,"May 5, 2020",4.085
Uruguay,URY,"Mar 30, 2020",0.339
Uruguay,URY,"Mar 31, 2020",0.309
Uruguay,URY,"Apr 1, 2020",0.303
Uruguay,URY,"Apr 2, 2020",0.587
Uruguay,URY,"Apr 3, 2020",1.114
Uruguay,URY,"Apr 4, 2020",1.078
Uruguay,URY,"Apr 5, 2020",1.282
Uruguay,URY,"Apr 6, 2020",1.474
Uruguay,URY,"Apr 7, 2020",1.46
Uruguay,URY,"Apr 8, 2020",1.679
Uruguay,URY,"Apr 9, 2020",1.643
Uruguay,URY,"Apr 10, 2020",1.617
Uruguay,URY,"Apr 11, 2020",1.57
Uruguay,URY,"Apr 12, 2020",1.545
Uruguay,URY,"Apr 13, 2020",1.72
Uruguay,URY,"Apr 14, 2020",1.695
Uruguay,URY,"Apr 15, 2020",1.656
Uruguay,URY,"Apr 16, 2020",1.826
Uruguay,URY,"Apr 17, 2020",1.793
Uruguay,URY,"Apr 18, 2020",1.772
Uruguay,URY,"Apr 19, 2020",1.741
Uruguay,URY,"Apr 20, 2020",1.894
Uruguay,URY,"Apr 21, 2020",1.869
Uruguay,URY,"Apr 22, 2020",2.21
Uruguay,URY,"Apr 23, 2020",2.186
Uruguay,URY,"Apr 24, 2020",2.154
Uruguay,URY,"Apr 25, 2020",2.131
Uruguay,URY,"Apr 26, 2020",2.349
Uruguay,URY,"Apr 27, 2020",2.475
Uruguay,URY,"Apr 28, 2020",2.419
Uruguay,URY,"Apr 29, 2020",2.4
Uruguay,URY,"Apr 30, 2020",2.381
Uruguay,URY,"May 1, 2020",2.644
Uruguay,URY,"May 2, 2020",2.623
Uruguay,URY,"May 3, 2020",2.607
Uruguay,URY,"May 4, 2020",2.595
Uruguay,URY,"May 5, 2020",2.588
Uzbekistan,UZB,"Mar 29, 2020",0.752
Uzbekistan,UZB,"Mar 30, 2020",0.69
Uzbekistan,UZB,"Mar 31, 2020",1.342
Uzbekistan,UZB,"Apr 1, 2020",1.156
Uzbekistan,UZB,"Apr 2, 2020",1.07
Uzbekistan,UZB,"Apr 3, 2020",1.053
Uzbekistan,UZB,"Apr 4, 2020",0.881
Uzbekistan,UZB,"Apr 5, 2020",0.752
Uzbekistan,UZB,"Apr 6, 2020",0.585
Uzbekistan,UZB,"Apr 7, 2020",0.504
Uzbekistan,UZB,"Apr 8, 2020",0.397
Uzbekistan,UZB,"Apr 9, 2020",0.541
Uzbekistan,UZB,"Apr 10, 2020",0.515
Uzbekistan,UZB,"Apr 11, 2020",0.481
Uzbekistan,UZB,"Apr 12, 2020",0.503
Uzbekistan,UZB,"Apr 13, 2020",0.462
Uzbekistan,UZB,"Apr 14, 2020",0.401
Uzbekistan,UZB,"Apr 15, 2020",0.343
Uzbekistan,UZB,"Apr 16, 2020",0.307
Uzbekistan,UZB,"Apr 17, 2020",0.29
Uzbekistan,UZB,"Apr 18, 2020",0.276
Uzbekistan,UZB,"Apr 19, 2020",0.334
Uzbekistan,UZB,"Apr 20, 2020",0.319
Uzbekistan,UZB,"Apr 21, 2020",0.302
Uzbekistan,UZB,"Apr 22, 2020",0.355
Uzbekistan,UZB,"Apr 23, 2020",0.408
Uzbekistan,UZB,"Apr 24, 2020",0.394
Uzbekistan,UZB,"Apr 25, 2020",0.436
Uzbekistan,UZB,"Apr 26, 2020",0.429
Uzbekistan,UZB,"Apr 27, 2020",0.424
Uzbekistan,UZB,"Apr 28, 2020",0.42
Uzbekistan,UZB,"Apr 29, 2020",0.413
Uzbekistan,UZB,"Apr 30, 2020",0.45
Uzbekistan,UZB,"May 1, 2020",0.44
Uzbekistan,UZB,"May 2, 2020",0.43
Uzbekistan,UZB,"May 3, 2020",0.423
Uzbekistan,UZB,"May 4, 2020",0.465
Uzbekistan,UZB,"May 5, 2020",0.457
Venezuela,VEN,"Mar 27, 2020",0.935
Venezuela,VEN,"Mar 28, 2020",0.84
Venezuela,VEN,"Mar 29, 2020",0.84
Venezuela,VEN,"Mar 30, 2020",0.84
Venezuela,VEN,"Mar 31, 2020",2.222
Venezuela,VEN,"Apr 1, 2020",2.222
Venezuela,VEN,"Apr 2, 2020",2.098
Venezuela,VEN,"Apr 3, 2020",2.083
Venezuela,VEN,"Apr 4, 2020",2.083
Venezuela,VEN,"Apr 5, 2020",3.472
Venezuela,VEN,"Apr 6, 2020",3.378
Venezuela,VEN,"Apr 7, 2020",3.145
Venezuela,VEN,"Apr 8, 2020",4.217
Venezuela,VEN,"Apr 9, 2020",4.79
Venezuela,VEN,"Apr 10, 2020",5.263
Venezuela,VEN,"Apr 11, 2020",5.143
Venezuela,VEN,"Apr 12, 2020",5.143
Venezuela,VEN,"Apr 13, 2020",4.972
Venezuela,VEN,"Apr 14, 2020",4.762
Venezuela,VEN,"Apr 15, 2020",4.663
Venezuela,VEN,"Apr 16, 2020",4.569
Venezuela,VEN,"Apr 17, 2020",4.412
Venezuela,VEN,"Apr 18, 2020",3.965
Venezuela,VEN,"Apr 19, 2020",3.965
Venezuela,VEN,"Apr 20, 2020",3.516
Venezuela,VEN,"Apr 21, 2020",3.516
Venezuela,VEN,"Apr 22, 2020",3.509
Venezuela,VEN,"Apr 23, 2020",3.472
Venezuela,VEN,"Apr 24, 2020",3.356
Venezuela,VEN,"Apr 25, 2020",3.145
Venezuela,VEN,"Apr 26, 2020",3.096
Venezuela,VEN,"Apr 27, 2020",3.077
Venezuela,VEN,"Apr 28, 2020",3.04
Venezuela,VEN,"Apr 29, 2020",3.04
Venezuela,VEN,"Apr 30, 2020",3.021
Venezuela,VEN,"May 1, 2020",3.003
Venezuela,VEN,"May 2, 2020",2.985
Venezuela,VEN,"May 3, 2020",2.899
Venezuela,VEN,"May 4, 2020",2.801
Venezuela,VEN,"May 5, 2020",2.77
World,OWID_WRL,"Jan 19, 2020",1.37
World,OWID_WRL,"Jan 20, 2020",1.255
World,OWID_WRL,"Jan 21, 2020",1.531
World,OWID_WRL,"Jan 22, 2020",3.184
World,OWID_WRL,"Jan 23, 2020",2.694
World,OWID_WRL,"Jan 24, 2020",2.899
World,OWID_WRL,"Jan 25, 2020",3.037
World,OWID_WRL,"Jan 26, 2020",2.768
World,OWID_WRL,"Jan 27, 2020",2.872
World,OWID_WRL,"Jan 28, 2020",2.311
World,OWID_WRL,"Jan 29, 2020",2.176
World,OWID_WRL,"Jan 30, 2020",2.173
World,OWID_WRL,"Jan 31, 2020",2.168
World,OWID_WRL,"Feb 1, 2020",2.168
World,OWID_WRL,"Feb 2, 2020",2.096
World,OWID_WRL,"Feb 3, 2020",2.084
World,OWID_WRL,"Feb 4, 2020",2.071
World,OWID_WRL,"Feb 5, 2020",2.01
World,OWID_WRL,"Feb 6, 2020",1.998
World,OWID_WRL,"Feb 7, 2020",2.026
World,OWID_WRL,"Feb 8, 2020",2.073
World,OWID_WRL,"Feb 9, 2020",2.165
World,OWID_WRL,"Feb 10, 2020",2.245
World,OWID_WRL,"Feb 11, 2020",2.362
World,OWID_WRL,"Feb 12, 2020",2.468
World,OWID_WRL,"Feb 13, 2020",2.271
World,OWID_WRL,"Feb 14, 2020",2.143
World,OWID_WRL,"Feb 15, 2020",2.276
World,OWID_WRL,"Feb 16, 2020",2.41
World,OWID_WRL,"Feb 17, 2020",2.488
World,OWID_WRL,"Feb 18, 2020",2.554
World,OWID_WRL,"Feb 19, 2020",2.676
World,OWID_WRL,"Feb 20, 2020",2.81
World,OWID_WRL,"Feb 21, 2020",2.929
World,OWID_WRL,"Feb 22, 2020",3.032
World,OWID_WRL,"Feb 23, 2020",3.125
World,OWID_WRL,"Feb 24, 2020",3.301
World,OWID_WRL,"Feb 25, 2020",3.367
World,OWID_WRL,"Feb 26, 2020",3.41
World,OWID_WRL,"Feb 27, 2020",3.41
World,OWID_WRL,"Feb 28, 2020",3.427
World,OWID_WRL,"Feb 29, 2020",3.428
World,OWID_WRL,"Mar 1, 2020",3.423
World,OWID_WRL,"Mar 2, 2020",3.42
World,OWID_WRL,"Mar 3, 2020",3.431
World,OWID_WRL,"Mar 4, 2020",3.44
World,OWID_WRL,"Mar 5, 2020",3.443
World,OWID_WRL,"Mar 6, 2020",3.447
World,OWID_WRL,"Mar 7, 2020",3.415
World,OWID_WRL,"Mar 8, 2020",3.388
World,OWID_WRL,"Mar 9, 2020",3.476
World,OWID_WRL,"Mar 10, 2020",3.52
World,OWID_WRL,"Mar 11, 2020",3.619
World,OWID_WRL,"Mar 12, 2020",3.681
World,OWID_WRL,"Mar 13, 2020",3.712
World,OWID_WRL,"Mar 14, 2020",3.774
World,OWID_WRL,"Mar 15, 2020",3.727
World,OWID_WRL,"Mar 16, 2020",3.891
World,OWID_WRL,"Mar 17, 2020",3.949
World,OWID_WRL,"Mar 18, 2020",4.061
World,OWID_WRL,"Mar 19, 2020",4.154
World,OWID_WRL,"Mar 20, 2020",4.083
World,OWID_WRL,"Mar 21, 2020",4.155
World,OWID_WRL,"Mar 22, 2020",4.248
World,OWID_WRL,"Mar 23, 2020",4.319
World,OWID_WRL,"Mar 24, 2020",4.336
World,OWID_WRL,"Mar 25, 2020",4.474
World,OWID_WRL,"Mar 26, 2020",4.534
World,OWID_WRL,"Mar 27, 2020",4.542
World,OWID_WRL,"Mar 28, 2020",4.629
World,OWID_WRL,"Mar 29, 2020",4.703
World,OWID_WRL,"Mar 30, 2020",4.755
World,OWID_WRL,"Mar 31, 2020",4.878
World,OWID_WRL,"Apr 1, 2020",4.995
World,OWID_WRL,"Apr 2, 2020",5.11
World,OWID_WRL,"Apr 3, 2020",5.209
World,OWID_WRL,"Apr 4, 2020",5.427
World,OWID_WRL,"Apr 5, 2020",5.551
World,OWID_WRL,"Apr 6, 2020",5.608
World,OWID_WRL,"Apr 7, 2020",5.704
World,OWID_WRL,"Apr 8, 2020",5.948
World,OWID_WRL,"Apr 9, 2020",6.042
World,OWID_WRL,"Apr 10, 2020",6.182
World,OWID_WRL,"Apr 11, 2020",6.284
World,OWID_WRL,"Apr 12, 2020",6.336
World,OWID_WRL,"Apr 13, 2020",6.373
World,OWID_WRL,"Apr 14, 2020",6.434
World,OWID_WRL,"Apr 15, 2020",6.559
World,OWID_WRL,"Apr 16, 2020",6.819
World,OWID_WRL,"Apr 17, 2020",6.961
World,OWID_WRL,"Apr 18, 2020",7.091
World,OWID_WRL,"Apr 19, 2020",7.13
World,OWID_WRL,"Apr 20, 2020",7.124
World,OWID_WRL,"Apr 21, 2020",7.12
World,OWID_WRL,"Apr 22, 2020",7.166
World,OWID_WRL,"Apr 23, 2020",7.218
World,OWID_WRL,"Apr 24, 2020",7.286
World,OWID_WRL,"Apr 25, 2020",7.289
World,OWID_WRL,"Apr 26, 2020",7.248
World,OWID_WRL,"Apr 27, 2020",7.176
World,OWID_WRL,"Apr 28, 2020",7.182
World,OWID_WRL,"Apr 29, 2020",7.224
World,OWID_WRL,"Apr 30, 2020",7.26
World,OWID_WRL,"May 1, 2020",7.241
World,OWID_WRL,"May 2, 2020",7.214
World,OWID_WRL,"May 3, 2020",7.183
World,OWID_WRL,"May 4, 2020",7.123
World,OWID_WRL,"May 5, 2020",7.081
World excl. China,,"Feb 2, 2020",0.645
World excl. China,,"Feb 3, 2020",0.621
World excl. China,,"Feb 4, 2020",0.599
World excl. China,,"Feb 5, 2020",0.495
World excl. China,,"Feb 6, 2020",0.442
World excl. China,,"Feb 7, 2020",0.352
World excl. China,,"Feb 8, 2020",0.325
World excl. China,,"Feb 9, 2020",0.312
World excl. China,,"Feb 10, 2020",0.299
World excl. China,,"Feb 11, 2020",0.244
World excl. China,,"Feb 12, 2020",0.221
World excl. China,,"Feb 13, 2020",0.432
World excl. China,,"Feb 14, 2020",0.383
World excl. China,,"Feb 15, 2020",0.551
World excl. China,,"Feb 16, 2020",0.429
World excl. China,,"Feb 17, 2020",0.56
World excl. China,,"Feb 18, 2020",0.488
World excl. China,,"Feb 19, 2020",0.429
World excl. China,,"Feb 20, 2020",0.747
World excl. China,,"Feb 21, 2020",0.765
World excl. China,,"Feb 22, 2020",0.836
World excl. China,,"Feb 23, 2020",1.002
World excl. China,,"Feb 24, 2020",1.14
World excl. China,,"Feb 25, 2020",1.385
World excl. China,,"Feb 26, 2020",1.587
World excl. China,,"Feb 27, 2020",1.542
World excl. China,,"Feb 28, 2020",1.51
World excl. China,,"Feb 29, 2020",1.436
World excl. China,,"Mar 1, 2020",1.508
World excl. China,,"Mar 2, 2020",1.478
World excl. China,,"Mar 3, 2020",1.622
World excl. China,,"Mar 4, 2020",1.725
World excl. China,,"Mar 5, 2020",1.808
World excl. China,,"Mar 6, 2020",1.942
World excl. China,,"Mar 7, 2020",1.947
World excl. China,,"Mar 8, 2020",1.943
World excl. China,,"Mar 9, 2020",2.396
World excl. China,,"Mar 10, 2020",2.644
World excl. China,,"Mar 11, 2020",3.002
World excl. China,,"Mar 12, 2020",3.247
World excl. China,,"Mar 13, 2020",3.382
World excl. China,,"Mar 14, 2020",3.553
World excl. China,,"Mar 15, 2020",3.477
World excl. China,,"Mar 16, 2020",3.817
World excl. China,,"Mar 17, 2020",3.925
World excl. China,,"Mar 18, 2020",4.106
World excl. China,,"Mar 19, 2020",4.246
World excl. China,,"Mar 20, 2020",4.123
World excl. China,,"Mar 21, 2020",4.218
World excl. China,,"Mar 22, 2020",4.333
World excl. China,,"Mar 23, 2020",4.414
World excl. China,,"Mar 24, 2020",4.422
World excl. China,,"Mar 25, 2020",4.583
World excl. China,,"Mar 26, 2020",4.642
World excl. China,,"Mar 27, 2020",4.636
World excl. China,,"Mar 28, 2020",4.726
World excl. China,,"Mar 29, 2020",4.799
World excl. China,,"Mar 30, 2020",4.85
World excl. China,,"Mar 31, 2020",4.979
World excl. China,,"Apr 1, 2020",5.099
World excl. China,,"Apr 2, 2020",5.216
World excl. China,,"Apr 3, 2020",5.314
World excl. China,,"Apr 4, 2020",5.541
World excl. China,,"Apr 5, 2020",5.665
World excl. China,,"Apr 6, 2020",5.72
World excl. China,,"Apr 7, 2020",5.816
World excl. China,,"Apr 8, 2020",6.069
World excl. China,,"Apr 9, 2020",6.161
World excl. China,,"Apr 10, 2020",6.302
World excl. China,,"Apr 11, 2020",6.404
World excl. China,,"Apr 12, 2020",6.452
World excl. China,,"Apr 13, 2020",6.487
World excl. China,,"Apr 14, 2020",6.547
World excl. China,,"Apr 15, 2020",6.673
World excl. China,,"Apr 16, 2020",6.939
World excl. China,,"Apr 17, 2020",7.02
World excl. China,,"Apr 18, 2020",7.152
World excl. China,,"Apr 19, 2020",7.191
World excl. China,,"Apr 20, 2020",7.183
World excl. China,,"Apr 21, 2020",7.177
World excl. China,,"Apr 22, 2020",7.222
World excl. China,,"Apr 23, 2020",7.275
World excl. China,,"Apr 24, 2020",7.343
World excl. China,,"Apr 25, 2020",7.345
World excl. China,,"Apr 26, 2020",7.301
World excl. China,,"Apr 27, 2020",7.225
World excl. China,,"Apr 28, 2020",7.23
World excl. China,,"Apr 29, 2020",7.272
World excl. China,,"Apr 30, 2020",7.307
World excl. China,,"May 1, 2020",7.287
World excl. China,,"May 2, 2020",7.258
World excl. China,,"May 3, 2020",7.225
World excl. China,,"May 4, 2020",7.163
World excl. China,,"May 5, 2020",7.119
World excl. China and South Korea,,"Feb 2, 2020",0.714
World excl. China and South Korea,,"Feb 3, 2020",0.685
World excl. China and South Korea,,"Feb 4, 2020",0.662
World excl. China and South Korea,,"Feb 5, 2020",0.543
World excl. China and South Korea,,"Feb 6, 2020",0.493
World excl. China and South Korea,,"Feb 7, 2020",0.385
World excl. China and South Korea,,"Feb 8, 2020",0.352
World excl. China and South Korea,,"Feb 9, 2020",0.339
World excl. China and South Korea,,"Feb 10, 2020",0.326
World excl. China and South Korea,,"Feb 11, 2020",0.262
World excl. China and South Korea,,"Feb 12, 2020",0.235
World excl. China and South Korea,,"Feb 13, 2020",0.46
World excl. China and South Korea,,"Feb 14, 2020",0.405
World excl. China and South Korea,,"Feb 15, 2020",0.581
World excl. China and South Korea,,"Feb 16, 2020",0.448
World excl. China and South Korea,,"Feb 17, 2020",0.585
World excl. China and South Korea,,"Feb 18, 2020",0.508
World excl. China and South Korea,,"Feb 19, 2020",0.451
World excl. China and South Korea,,"Feb 20, 2020",0.807
World excl. China and South Korea,,"Feb 21, 2020",0.784
World excl. China and South Korea,,"Feb 22, 2020",0.917
World excl. China and South Korea,,"Feb 23, 2020",1.088
World excl. China and South Korea,,"Feb 24, 2020",1.266
World excl. China and South Korea,,"Feb 25, 2020",1.677
World excl. China and South Korea,,"Feb 26, 2020",2.012
World excl. China and South Korea,,"Feb 27, 2020",2.201
World excl. China and South Korea,,"Feb 28, 2020",2.235
World excl. China and South Korea,,"Feb 29, 2020",2.331
World excl. China and South Korea,,"Mar 1, 2020",2.52
World excl. China and South Korea,,"Mar 2, 2020",2.33
World excl. China and South Korea,,"Mar 3, 2020",2.486
World excl. China and South Korea,,"Mar 4, 2020",2.538
World excl. China and South Korea,,"Mar 5, 2020",2.574
World excl. China and South Korea,,"Mar 6, 2020",2.656
World excl. China and South Korea,,"Mar 7, 2020",2.548
World excl. China and South Korea,,"Mar 8, 2020",2.439
World excl. China and South Korea,,"Mar 9, 2020",2.983
World excl. China and South Korea,,"Mar 10, 2020",3.204
World excl. China and South Korea,,"Mar 11, 2020",3.579
World excl. China and South Korea,,"Mar 12, 2020",3.763
World excl. China and South Korea,,"Mar 13, 2020",3.833
World excl. China and South Korea,,"Mar 14, 2020",3.95
World excl. China and South Korea,,"Mar 15, 2020",3.795
World excl. China and South Korea,,"Mar 16, 2020",4.123
World excl. China and South Korea,,"Mar 17, 2020",4.196
World excl. China and South Korea,,"Mar 18, 2020",4.352
World excl. China and South Korea,,"Mar 19, 2020",4.466
World excl. China and South Korea,,"Mar 20, 2020",4.291
World excl. China and South Korea,,"Mar 21, 2020",4.366
World excl. China and South Korea,,"Mar 22, 2020",4.464
World excl. China and South Korea,,"Mar 23, 2020",4.528
World excl. China and South Korea,,"Mar 24, 2020",4.519
World excl. China and South Korea,,"Mar 25, 2020",4.673
World excl. China and South Korea,,"Mar 26, 2020",4.721
World excl. China and South Korea,,"Mar 27, 2020",4.703
World excl. China and South Korea,,"Mar 28, 2020",4.787
World excl. China and South Korea,,"Mar 29, 2020",4.854
World excl. China and South Korea,,"Mar 30, 2020",4.9
World excl. China and South Korea,,"Mar 31, 2020",5.026
World excl. China and South Korea,,"Apr 1, 2020",5.144
World excl. China and South Korea,,"Apr 2, 2020",5.258
World excl. China and South Korea,,"Apr 3, 2020",5.353
World excl. China and South Korea,,"Apr 4, 2020",5.58
World excl. China and South Korea,,"Apr 5, 2020",5.702
World excl. China and South Korea,,"Apr 6, 2020",5.755
World excl. China and South Korea,,"Apr 7, 2020",5.85
World excl. China and South Korea,,"Apr 8, 2020",6.102
World excl. China and South Korea,,"Apr 9, 2020",6.193
World excl. China and South Korea,,"Apr 10, 2020",6.333
World excl. China and South Korea,,"Apr 11, 2020",6.433
World excl. China and South Korea,,"Apr 12, 2020",6.48
World excl. China and South Korea,,"Apr 13, 2020",6.514
World excl. China and South Korea,,"Apr 14, 2020",6.573
World excl. China and South Korea,,"Apr 15, 2020",6.699
World excl. China and South Korea,,"Apr 16, 2020",6.965
World excl. China and South Korea,,"Apr 17, 2020",7.045
World excl. China and South Korea,,"Apr 18, 2020",7.177
World excl. China and South Korea,,"Apr 19, 2020",7.215
World excl. China and South Korea,,"Apr 20, 2020",7.206
World excl. China and South Korea,,"Apr 21, 2020",7.199
World excl. China and South Korea,,"Apr 22, 2020",7.244
World excl. China and South Korea,,"Apr 23, 2020",7.296
World excl. China and South Korea,,"Apr 24, 2020",7.364
World excl. China and South Korea,,"Apr 25, 2020",7.366
World excl. China and South Korea,,"Apr 26, 2020",7.321
World excl. China and South Korea,,"Apr 27, 2020",7.244
World excl. China and South Korea,,"Apr 28, 2020",7.249
World excl. China and South Korea,,"Apr 29, 2020",7.291
World excl. China and South Korea,,"Apr 30, 2020",7.325
World excl. China and South Korea,,"May 1, 2020",7.304
World excl. China and South Korea,,"May 2, 2020",7.275
World excl. China and South Korea,,"May 3, 2020",7.241
World excl. China and South Korea,,"May 4, 2020",7.178
World excl. China and South Korea,,"May 5, 2020",7.134
"World excl. China, South Korea, Japan and Singapore",,"Feb 2, 2020",0.971
"World excl. China, South Korea, Japan and Singapore",,"Feb 3, 2020",0.926
"World excl. China, South Korea, Japan and Singapore",,"Feb 4, 2020",0.885
"World excl. China, South Korea, Japan and Singapore",,"Feb 5, 2020",0.741
"World excl. China, South Korea, Japan and Singapore",,"Feb 6, 2020",0.667
"World excl. China, South Korea, Japan and Singapore",,"Feb 7, 2020",0.488
"World excl. China, South Korea, Japan and Singapore",,"Feb 8, 2020",0.442
"World excl. China, South Korea, Japan and Singapore",,"Feb 9, 2020",0.435
"World excl. China, South Korea, Japan and Singapore",,"Feb 10, 2020",0.418
"World excl. China, South Korea, Japan and Singapore",,"Feb 11, 2020",0.322
"World excl. China, South Korea, Japan and Singapore",,"Feb 12, 2020",0.283
"World excl. China, South Korea, Japan and Singapore",,"Feb 13, 2020",0.281
"World excl. China, South Korea, Japan and Singapore",,"Feb 14, 2020",0.246
"World excl. China, South Korea, Japan and Singapore",,"Feb 15, 2020",0.487
"World excl. China, South Korea, Japan and Singapore",,"Feb 16, 2020",0.366
"World excl. China, South Korea, Japan and Singapore",,"Feb 17, 2020",0.545
"World excl. China, South Korea, Japan and Singapore",,"Feb 18, 2020",0.46
"World excl. China, South Korea, Japan and Singapore",,"Feb 19, 2020",0.405
"World excl. China, South Korea, Japan and Singapore",,"Feb 20, 2020",0.851
"World excl. China, South Korea, Japan and Singapore",,"Feb 21, 2020",0.83
"World excl. China, South Korea, Japan and Singapore",,"Feb 22, 2020",1.001
"World excl. China, South Korea, Japan and Singapore",,"Feb 23, 2020",1.232
"World excl. China, South Korea, Japan and Singapore",,"Feb 24, 2020",1.441
"World excl. China, South Korea, Japan and Singapore",,"Feb 25, 2020",1.909
"World excl. China, South Korea, Japan and Singapore",,"Feb 26, 2020",2.3
"World excl. China, South Korea, Japan and Singapore",,"Feb 27, 2020",2.394
"World excl. China, South Korea, Japan and Singapore",,"Feb 28, 2020",2.417
"World excl. China, South Korea, Japan and Singapore",,"Feb 29, 2020",2.511
"World excl. China, South Korea, Japan and Singapore",,"Mar 1, 2020",2.632
"World excl. China, South Korea, Japan and Singapore",,"Mar 2, 2020",2.384
